,payloads,length,nonprintable_keywords,special_chars,punctuation_chars,js_events,html_tags,sql_keywords,percentage_count,spaces_count,is_malicious
39137,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8boot.ini,218,0,66,66,0,0,0,65,0,1
39138,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8windows%uEFC8system32%uEFC8drivers%uEFC8etc%uEFC8hosts,264,0,69,69,0,0,0,69,0,1
39139,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8etc%uEFC8passwd,267,0,79,79,0,0,0,79,0,1
39140,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8etc%uEFC8issue,266,0,79,79,0,0,0,79,0,1
39141,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8boot.ini,260,0,79,79,0,0,0,78,0,1
39142,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uEFC8windows%uEFC8system32%uEFC8drivers%uEFC8etc%uEFC8hosts,306,0,82,82,0,0,0,82,0,1
39143,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025passwd,57,0,14,14,0,0,0,14,0,1
39144,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025issue,56,0,14,14,0,0,0,14,0,1
39145,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025boot.ini,50,0,14,14,0,0,0,13,0,1
39146,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025windows%uF025system32%uF025drivers%uF025etc%uF025hosts,96,0,17,17,0,0,0,17,0,1
39147,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025passwd,99,0,27,27,0,0,0,27,0,1
39148,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025issue,98,0,27,27,0,0,0,27,0,1
39149,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025boot.ini,92,0,27,27,0,0,0,26,0,1
39150,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025windows%uF025system32%uF025drivers%uF025etc%uF025hosts,138,0,30,30,0,0,0,30,0,1
39151,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025passwd,141,0,40,40,0,0,0,40,0,1
39152,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025issue,140,0,40,40,0,0,0,40,0,1
39153,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025boot.ini,134,0,40,40,0,0,0,39,0,1
39154,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025windows%uF025system32%uF025drivers%uF025etc%uF025hosts,180,0,43,43,0,0,0,43,0,1
39155,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025passwd,183,0,53,53,0,0,0,53,0,1
39156,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025issue,182,0,53,53,0,0,0,53,0,1
39157,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025boot.ini,176,0,53,53,0,0,0,52,0,1
39158,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025windows%uF025system32%uF025drivers%uF025etc%uF025hosts,222,0,56,56,0,0,0,56,0,1
39159,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025passwd,225,0,66,66,0,0,0,66,0,1
39160,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025issue,224,0,66,66,0,0,0,66,0,1
39161,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025boot.ini,218,0,66,66,0,0,0,65,0,1
39162,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025windows%uF025system32%uF025drivers%uF025etc%uF025hosts,264,0,69,69,0,0,0,69,0,1
39163,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025passwd,267,0,79,79,0,0,0,79,0,1
39164,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025etc%uF025issue,266,0,79,79,0,0,0,79,0,1
39165,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025boot.ini,260,0,79,79,0,0,0,78,0,1
39166,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025%fc%80%80%80%80%ae%fc%80%80%80%80%ae%uF025windows%uF025system32%uF025drivers%uF025etc%uF025hosts,306,0,82,82,0,0,0,82,0,1
39167,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66passwd,61,0,20,20,0,0,0,20,0,1
39168,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66issue,60,0,20,20,0,0,0,20,0,1
39169,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66boot.ini,52,0,17,17,0,0,0,16,0,1
39170,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66windows%%32%%66system32%%32%%66drivers%%32%%66etc%%32%%66hosts,106,0,32,32,0,0,0,32,0,1
39171,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66passwd,105,0,36,36,0,0,0,36,0,1
39172,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66issue,104,0,36,36,0,0,0,36,0,1
39173,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66boot.ini,96,0,33,33,0,0,0,32,0,1
39174,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66windows%%32%%66system32%%32%%66drivers%%32%%66etc%%32%%66hosts,150,0,48,48,0,0,0,48,0,1
39175,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66passwd,149,0,52,52,0,0,0,52,0,1
39176,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66issue,148,0,52,52,0,0,0,52,0,1
39177,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66boot.ini,140,0,49,49,0,0,0,48,0,1
39178,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66windows%%32%%66system32%%32%%66drivers%%32%%66etc%%32%%66hosts,194,0,64,64,0,0,0,64,0,1
39179,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66passwd,193,0,68,68,0,0,0,68,0,1
39180,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66issue,192,0,68,68,0,0,0,68,0,1
39181,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66boot.ini,184,0,65,65,0,0,0,64,0,1
39182,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66windows%%32%%66system32%%32%%66drivers%%32%%66etc%%32%%66hosts,238,0,80,80,0,0,0,80,0,1
39183,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66passwd,237,0,84,84,0,0,0,84,0,1
39184,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66issue,236,0,84,84,0,0,0,84,0,1
39185,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66boot.ini,228,0,81,81,0,0,0,80,0,1
39186,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66windows%%32%%66system32%%32%%66drivers%%32%%66etc%%32%%66hosts,282,0,96,96,0,0,0,96,0,1
39187,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66passwd,281,0,100,100,0,0,0,100,0,1
39188,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66etc%%32%%66issue,280,0,100,100,0,0,0,100,0,1
39189,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66boot.ini,272,0,97,97,0,0,0,96,0,1
39190,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%32%%66windows%%32%%66system32%%32%%66drivers%%32%%66etc%%32%%66hosts,326,0,112,112,0,0,0,112,0,1
39191,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63passwd,61,0,20,20,0,0,0,20,0,1
39192,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63issue,60,0,20,20,0,0,0,20,0,1
39193,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63boot.ini,52,0,17,17,0,0,0,16,0,1
39194,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63windows%%35%%63system32%%35%%63drivers%%35%%63etc%%35%%63hosts,106,0,32,32,0,0,0,32,0,1
39195,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63passwd,105,0,36,36,0,0,0,36,0,1
39196,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63issue,104,0,36,36,0,0,0,36,0,1
39197,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63boot.ini,96,0,33,33,0,0,0,32,0,1
39198,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63windows%%35%%63system32%%35%%63drivers%%35%%63etc%%35%%63hosts,150,0,48,48,0,0,0,48,0,1
39199,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63passwd,149,0,52,52,0,0,0,52,0,1
39200,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63issue,148,0,52,52,0,0,0,52,0,1
39201,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63boot.ini,140,0,49,49,0,0,0,48,0,1
39202,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63windows%%35%%63system32%%35%%63drivers%%35%%63etc%%35%%63hosts,194,0,64,64,0,0,0,64,0,1
39203,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63passwd,193,0,68,68,0,0,0,68,0,1
39204,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63issue,192,0,68,68,0,0,0,68,0,1
39205,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63boot.ini,184,0,65,65,0,0,0,64,0,1
39206,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63windows%%35%%63system32%%35%%63drivers%%35%%63etc%%35%%63hosts,238,0,80,80,0,0,0,80,0,1
39207,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63passwd,237,0,84,84,0,0,0,84,0,1
39208,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63issue,236,0,84,84,0,0,0,84,0,1
39209,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63boot.ini,228,0,81,81,0,0,0,80,0,1
39210,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63windows%%35%%63system32%%35%%63drivers%%35%%63etc%%35%%63hosts,282,0,96,96,0,0,0,96,0,1
39211,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63passwd,281,0,100,100,0,0,0,100,0,1
39212,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63etc%%35%%63issue,280,0,100,100,0,0,0,100,0,1
39213,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63boot.ini,272,0,97,97,0,0,0,96,0,1
39214,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63%fc%80%80%80%80%ae%fc%80%80%80%80%ae%%35%%63windows%%35%%63system32%%35%%63drivers%%35%%63etc%%35%%63hosts,326,0,112,112,0,0,0,112,0,1
39215,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afetc%e0%80%afpasswd,63,0,18,18,0,0,0,18,0,1
39216,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afetc%e0%80%afissue,62,0,18,18,0,0,0,18,0,1
39217,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afboot.ini,53,0,16,16,0,0,0,15,0,1
39218,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afwindows%e0%80%afsystem32%e0%80%afdrivers%e0%80%afetc%e0%80%afhosts,111,0,27,27,0,0,0,27,0,1
39219,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afetc%e0%80%afpasswd,108,0,33,33,0,0,0,33,0,1
39220,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afetc%e0%80%afissue,107,0,33,33,0,0,0,33,0,1
39221,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afboot.ini,98,0,31,31,0,0,0,30,0,1
39222,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afwindows%e0%80%afsystem32%e0%80%afdrivers%e0%80%afetc%e0%80%afhosts,156,0,42,42,0,0,0,42,0,1
39223,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afetc%e0%80%afpasswd,153,0,48,48,0,0,0,48,0,1
39224,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afetc%e0%80%afissue,152,0,48,48,0,0,0,48,0,1
39225,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afboot.ini,143,0,46,46,0,0,0,45,0,1
39226,%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%e0%80%afwindows%e0%80%afsystem32%e0%80%afdrivers%e0%80%afetc%e0%80%afhosts,201,0,57,57,0,0,0,57,0,1
